Frame	X	Y	Z
269	-0.107	14.3	16.5
270	-0.25	14.266	16.78
271	1.249	13.48	16.8
272	0.563	13.83	16.58
273	0.229	15.695	15.83
274	1.087	14.82	15.97
275	1.65	14.06	16.14
276	0.344	13.82	16.64
277	0.158	12.77	16.95
278	0.17	13.234	17.33
279	0.428	14.58	16.86
280	0.836	13.914	16.97
281	-0.408	14.234	16.44
282	1.858	13.13	16.89
283	0.46	13.81	17.31
284	-0.027	14.49	16.6
285	0.576	14.1	16.73
286	0.662	14.05	16.48
287	0.36	13.89	16.56
288	0.24	13.52	17.31
289	0.335	14.17	16.67
290	1.132	13.8	17.31
291	1.293	13.984	17.05
292	1.073	14.55	16.77
293	1.482	13.84	17.66
294	0.74	13.37	17.6
295	0.834	13.84	17.2
296	1.135	13.49	17.64
297	0.202	14.43	16.94
298	-0.752	14.73	17.2
299	-0.85	13.79	17.52
300	0.198	13.88	16.69
301	-0.83	14.055	16.58
302	0.003	13.97	17.08
303	-0.544	14.52	17.36
304	-0.316	13.72	17.77
305	-1.092	14.63	17.39
306	-0.17	14.17	16.88
307	-0.444	13.98	17.19
308	0.031	13.94	17.72
309	0.231	14.12	16.3
310	-0.359	13.734	17.36
311	-0.312	14.53	17.11
312	-0.341	13.92	16.9
313	0.132	13.71	17.45
314	1.207	14.27	17.2
315	1.018	15.06	17.4
316	1.478	15.81	17.27
317	1.562	15.08	17.27
318	0.785	14.766	17.23
319	0.556	13.766	16.86
320	1.047	14.734	16.42
321	0.425	14.18	17.2
322	0.909	12.94	18.5
323	-0.291	13.875	19.02
324	-1.315	14.77	18.81
325	0.63	13.17	18.94
326	0.301	13.65	18.5
327	-0.581	14.086	18.52
328	-0.025	15.2	17.66
329	0.665	13.44	18.16
330	0.237	13.66	17.92
331	0.467	13.8	19.2
332	1.289	12.555	18.17
333	0.558	12.52	19.03
334	1.712	12.42	18.34
335	1.267	14.016	18.3
336	1.072	13.65	18.2
337	-0.022	12.94	19.16
338	-0.088	13.34	19.44
339	-0.223	11.86	18.92
340	0.034	12.87	18.22
341	-0.962	13.17	18.4
342	-1.407	11.51	19.08
343	-1.549	13.09	18.27
344	-1.029	12.29	18.86
345	-0.824	12.945	18.55
346	-1.361	13.055	18.36
347	-0.636	14.15	17.4
348	-0.5	14.11	17.45
349	-0.084	13.45	17.48
350	0.301	14.38	16.6
351	0.51	14.26	16.47
352	1.46	13.41	16.89
353	0.456	14.38	16.94
354	-0.491	13.55	17.36
355	0.127	14.47	16.8
356	-0.658	14.21	17.25
357	0.984	13.91	17.47
358	-0.137	13.36	18.05
359	-0.5	14.04	17.84
360	-0.215	15.17	16.66
361	-0.628	13.586	17.11
362	0.076	13.23	17.44
363	0.488	13.95	17.53
364	-0.251	13.336	17.61
365	0.49	13.19	17.31
366	-0.304	12.91	17.66
367	0.026	13.41	18.05
368	0.24	13.35	17.16
369	-0.095	13.734	17.11
370	0.779	13.42	17.33
371	0.788	13.71	17.25
372	0.044	14.78	16.86
373	-0.522	14.58	16.78
374	-0.258	14.6	16.81
375	0.032	13.695	17.66
376	-0.317	14.22	17.12
377	0.558	12.37	18.77
378	0.164	12.914	17.6
379	-0.749	13.75	17.05
380	0.213	13.12	17.42
381	0.314	13.57	17.7
382	0.494	13.93	17.17
383	1.15	13.83	17.08
384	0.219	14.38	17.42
385	-0.539	13.62	16.92
386	-0.226	13.414	17.78
387	-0.076	13.41	17.42
388	0.245	13.75	16.88
389	0.536	13.516	17.3
390	-0.115	14.16	17.22
391	-0.039	13.984	17.36
392	0.005	13.12	17.23
393	0.213	13.72	17.27
394	0.064	14.68	16.75
395	-0.198	14.98	16.8
396	0.726	13.266	17.03
397	0.28	14.17	16.6
398	0.219	14.49	16.52
399	-0.155	13.89	17.11
400	0.294	14.06	17.02
401	1.004	13.31	17.48
402	0.899	13.41	16.75
403	1.461	13.16	16.67
404	0.346	13.516	16.75
405	0.079	13.83	16.86
406	0.214	13.86	17.23
407	-0.322	13.49	17.12
408	1.174	13.52	16.56
409	-0.14	14.41	16.86
410	-0.457	15.625	16.08
411	0.436	13.48	16.58
412	0.958	13.766	15.945
413	1.05	13.73	17.47
414	0.859	13.56	17.06
415	0.916	13.29	17.17
416	0.446	13.4	16.92
417	0.486	13.43	17.11
418	0.23	13.37	17.53
419	-0.514	14.52	16.86
420	1.056	14.016	16.75
421	0.307	14.09	17.03
422	0.506	13.39	17.06
423	-0.074	14.34	17.4
424	0.279	14.516	17.11
425	0.287	14.34	17.23
426	0.001	14.33	17.33
427	0.566	14.48	16.36
428	0.046	14.18	17.25
429	0.644	14.09	17.42
430	0.186	13.61	17.81
431	0.172	14.43	16.9
432	1.475	14.33	16.72
433	0.128	14.55	16.34
434	0.376	14.11	16.75
435	0.776	13.79	17.52
436	-0.758	14.414	16.81
437	-0.223	13.83	17.34
438	-1.117	15.22	16.14
439	0.74	14.62	16.03
440	1.38	14.48	17.52
441	0.342	13.54	16.4
442	-0.057	13.69	17.27
443	1.109	14.19	16.4
444	0.079	14.53	16.73
445	0.096	13.414	17.48
446	-0.016	13.734	17.11
447	0.608	15.7	15.984
448	-0.027	14.45	16.92
449	0.19	13.86	17.14
450	0.546	14.414	16.78
451	0.548	14.54	16.48
452	0.606	13.84	16.73
453	0.065	14.69	16.31
454	0.04	15.0	16.27
455	0.178	14.55	16.95
456	0.162	14.3	16.88
457	0.33	15.03	16.44
458	0.224	14.11	16.52
459	-1.131	14.59	16.53
460	-0.356	13.95	16.77
461	0.179	13.99	17.11
462	0.472	13.54	17.12
463	-0.107	13.28	17.42
464	0.914	13.76	18.03
465	0.598	13.95	17.17
466	-0.038	14.38	16.83
467	0.09	14.04	17.2
Average	0.159	12.805	17.52
