Frame	X	Y	Z
213	4.13	9.96	-25.48
214	4.535	10.71	-24.89
215	5.92	10.49	-25.11
216	4.297	10.36	-25.12
217	4.574	10.12	-25.16
218	4.09	10.36	-25.61
219	4.332	11.02	-25.12
220	4.656	10.0	-25.03
221	4.254	10.43	-24.98
222	5.14	11.23	-25.06
223	5.895	11.13	-24.89
224	4.098	9.805	-25.2
225	4.434	10.84	-25.02
226	5.258	10.93	-25.22
227	5.06	10.74	-24.8
228	4.41	10.78	-25.03
229	4.426	10.75	-25.05
230	4.254	10.875	-24.9
231	4.617	10.805	-25.08
232	4.387	10.6	-24.89
233	4.98	10.52	-24.88
234	4.254	10.414	-25.11
235	5.117	11.26	-24.56
236	4.145	10.69	-24.83
237	4.605	10.805	-25.36
238	5.254	10.81	-24.72
239	5.305	11.32	-24.83
240	5.375	10.07	-25.52
241	4.39	11.44	-24.94
242	4.945	11.07	-24.72
243	4.82	10.22	-25.66
244	4.633	11.08	-24.8
245	4.336	10.28	-24.9
246	3.9	11.19	-25.02
247	4.953	9.96	-24.81
248	3.457	9.93	-25.14
249	5.098	10.58	-25.31
250	5.645	10.09	-25.17
251	3.785	10.44	-25.25
252	5.195	10.19	-25.06
253	5.105	10.09	-25.55
254	5.0	10.16	-24.92
255	4.293	10.63	-24.67
256	4.688	10.11	-24.69
257	4.883	10.875	-25.36
258	4.293	10.32	-25.1
259	3.357	10.414	-24.89
260	4.72	10.016	-25.2
261	4.547	9.87	-25.52
262	5.84	10.25	-25.84
263	3.469	9.79	-25.03
264	3.781	9.59	-25.02
265	3.89	10.375	-25.03
266	3.887	10.03	-25.05
267	3.713	9.68	-25.31
268	2.99	10.414	-24.98
269	4.207	10.46	-25.22
270	4.105	10.945	-25.12
271	4.24	10.89	-25.12
272	4.367	9.9	-25.28
273	4.29	10.78	-25.1
274	3.926	10.64	-25.11
275	4.242	11.32	-25.03
276	3.385	9.9	-25.31
277	4.74	10.516	-25.1
278	4.426	9.984	-25.28
279	4.71	10.87	-25.39
280	3.92	10.29	-25.03
281	4.26	10.67	-24.73
282	4.71	10.99	-25.1
283	3.258	11.15	-25.23
284	3.43	10.35	-24.81
285	3.719	10.41	-25.11
286	4.805	10.67	-25.06
287	3.973	10.1	-25.1
288	4.793	11.21	-24.92
289	5.4	10.36	-25.27
290	4.84	10.9	-24.94
291	4.547	10.195	-25.27
292	5.0	10.43	-24.95
293	4.8	10.12	-25.34
294	4.984	10.27	-25.2
295	5.355	10.94	-24.88
296	4.953	11.43	-24.89
297	5.168	10.96	-25.02
298	5.734	11.03	-24.78
299	5.81	12.17	-24.7
300	4.395	10.95	-24.73
301	4.086	11.47	-25.08
302	3.6	10.41	-25.62
303	3.574	9.59	-24.9
304	4.605	10.805	-25.08
305	4.465	11.375	-25.34
306	5.81	11.92	-24.45
307	4.973	10.516	-25.16
308	4.707	10.62	-24.92
309	5.11	11.46	-24.83
310	5.234	11.52	-25.03
311	5.273	10.78	-25.14
312	5.64	11.07	-24.73
313	4.93	11.61	-24.9
314	5.188	11.12	-24.55
315	4.82	11.87	-24.8
316	5.863	10.734	-24.9
317	4.05	11.29	-24.84
318	4.1	11.28	-24.7
319	5.074	10.84	-25.05
320	4.8	10.56	-24.67
321	4.926	11.03	-23.83
322	4.68	11.19	-24.4
323	5.69	12.89	-23.83
324	4.28	11.24	-24.47
325	4.46	11.59	-24.69
326	4.04	11.47	-24.97
327	3.846	10.87	-24.73
328	4.688	10.34	-25.27
329	4.793	11.57	-25.19
330	4.94	10.56	-25.42
331	4.88	10.45	-25.45
332	4.08	11.01	-25.17
333	4.62	10.76	-24.78
334	4.496	10.3	-25.03
335	4.08	11.11	-25.02
336	5.004	10.58	-25.14
337	4.586	11.53	-24.92
338	4.125	11.445	-24.88
339	4.773	10.85	-24.81
340	3.703	10.62	-25.78
341	4.4	10.69	-25.64
342	5.004	11.09	-24.98
343	4.336	12.61	-25.05
344	5.03	12.14	-24.69
345	4.477	11.305	-24.98
346	5.18	10.39	-25.23
347	4.883	11.68	-24.47
348	4.195	11.75	-24.45
349	5.1	11.21	-24.86
350	4.32	10.055	-24.98
351	5.133	11.23	-24.77
352	3.865	11.375	-24.72
353	4.914	10.49	-24.75
354	4.32	10.33	-24.98
355	4.84	10.87	-25.45
356	4.207	10.93	-24.73
357	4.746	11.02	-24.92
358	5.74	11.53	-24.89
359	5.152	10.96	-25.14
360	5.65	10.86	-24.77
361	4.414	10.664	-25.3
362	3.229	10.36	-25.17
363	4.47	10.9	-25.22
364	4.406	11.875	-24.98
365	4.52	10.88	-24.88
366	3.629	11.22	-24.6
367	4.074	10.43	-25.3
368	3.764	10.695	-25.34
369	4.168	10.93	-24.98
370	5.2	10.76	-25.45
371	3.877	11.24	-25.14
372	4.516	11.39	-24.95
373	4.33	11.46	-25.22
374	3.86	10.4	-25.12
375	4.645	11.05	-25.2
376	5.027	11.08	-24.8
377	4.938	10.586	-25.02
378	4.867	10.85	-24.44
379	4.73	11.016	-24.62
380	6.086	11.17	-24.78
381	5.125	10.945	-25.3
382	5.383	10.53	-25.22
383	5.2	11.4	-24.7
384	4.734	11.17	-25.06
385	4.895	11.16	-24.97
386	4.84	11.266	-24.58
387	4.66	11.06	-24.83
388	5.137	11.59	-25.05
389	4.82	11.875	-24.73
390	4.9	10.53	-25.03
391	5.82	10.49	-25.72
392	4.305	10.42	-25.66
393	4.16	11.125	-24.7
394	4.79	10.93	-24.77
395	4.36	10.57	-24.66
396	4.883	10.945	-25.05
397	4.97	11.79	-24.75
398	4.94	10.71	-25.16
399	5.055	11.375	-24.62
400	3.695	11.945	-24.58
401	4.73	11.14	-25.22
402	4.43	10.984	-24.75
403	4.414	11.17	-24.8
404	5.125	10.81	-25.12
405	3.963	11.266	-24.78
406	4.03	10.85	-25.08
407	4.613	11.23	-25.1
408	3.574	10.875	-24.94
409	5.605	11.43	-24.86
410	5.72	11.69	-24.89
411	4.45	11.05	-24.94
412	3.693	12.0	-25.12
413	4.836	11.13	-25.27
414	4.21	11.35	-25.52
415	5.28	11.586	-25.45
416	4.723	11.336	-24.98
417	4.605	12.016	-24.69
418	4.793	10.24	-25.23
419	4.69	11.03	-25.4
420	4.453	9.25	-25.28
421	4.24	11.266	-25.17
422	4.754	11.2	-24.95
423	3.373	11.51	-24.66
424	4.61	10.945	-24.94
425	5.03	11.68	-25.44
426	5.39	10.56	-25.45
427	3.18	11.31	-24.7
428	3.87	10.67	-25.4
429	4.23	11.46	-25.11
430	3.559	12.24	-24.66
431	3.994	11.48	-24.7
432	3.975	10.84	-25.12
433	3.984	11.14	-24.97
434	4.234	11.02	-25.14
435	3.861	11.62	-25.17
436	3.97	11.51	-25.31
437	5.215	11.23	-25.03
438	4.793	11.17	-24.92
439	4.086	11.41	-25.28
440	4.023	10.09	-25.08
441	4.566	10.695	-25.36
442	4.33	10.23	-25.2
443	5.2	11.25	-24.55
444	4.875	10.81	-25.48
445	4.62	10.92	-25.34
446	3.947	11.26	-25.48
447	4.87	10.68	-25.19
448	3.8	11.2	-24.86
449	4.883	10.95	-25.2
450	5.105	10.8	-24.98
451	4.74	11.22	-25.02
452	4.0	11.305	-24.72
453	4.55	10.69	-25.36
454	4.996	10.516	-24.97
455	4.824	11.125	-25.02
456	4.363	10.63	-25.2
457	3.828	10.97	-25.12
458	5.47	11.15	-24.98
459	3.74	11.09	-25.06
460	4.848	10.945	-25.08
461	4.125	11.35	-24.69
462	5.15	12.03	-24.84
463	4.387	11.25	-25.31
464	3.998	11.586	-25.03
465	3.598	11.1	-24.73
466	4.324	11.44	-25.33
467	4.2	11.234	-25.03
468	3.438	11.71	-25.03
469	4.453	11.086	-25.03
470	4.824	11.336	-24.53
471	4.086	11.88	-24.8
472	4.3	11.17	-24.8
473	3.715	11.59	-25.03
474	3.932	11.19	-25.17
475	3.31	11.08	-25.14
476	3.49	10.81	-25.23
477	4.777	10.88	-25.3
478	4.516	10.39	-24.86
479	3.684	10.76	-24.67
480	5.145	10.97	-24.75
481	4.56	11.71	-24.64
482	4.465	11.51	-24.66
483	4.535	11.45	-25.23
484	4.594	10.13	-25.28
485	4.285	11.21	-24.98
486	3.602	10.23	-25.11
487	5.14	10.95	-24.92
488	3.99	11.28	-25.14
489	4.742	11.46	-24.89
490	4.203	10.65	-25.23
491	4.297	11.09	-25.06
492	3.834	11.25	-25.14
493	4.258	11.3	-25.44
494	3.42	10.74	-25.28
495	4.027	11.39	-24.97
496	4.47	11.016	-24.78
497	4.824	11.42	-25.23
498	4.383	11.31	-24.89
499	5.03	11.03	-25.16
500	4.754	11.586	-25.14
501	4.23	10.336	-25.14
502	5.06	11.125	-24.67
503	5.895	11.15	-25.16
504	4.312	11.29	-25.16
505	4.574	11.695	-24.98
506	5.12	11.46	-25.11
507	4.723	10.58	-25.2
508	4.668	10.945	-25.02
509	4.754	11.18	-24.73
510	4.48	10.82	-25.17
511	4.016	10.52	-24.98
512	4.414	10.35	-25.28
513	4.445	11.08	-24.97
514	3.793	11.35	-24.98
515	4.566	11.29	-25.08
516	4.38	10.66	-24.9
517	4.23	10.26	-24.62
518	4.31	10.6	-25.47
519	4.992	10.87	-24.89
520	4.29	10.695	-24.53
521	3.928	11.09	-24.75
522	5.31	10.41	-24.98
523	3.838	10.38	-24.88
524	4.887	11.2	-24.92
525	3.736	10.68	-25.06
526	3.973	11.266	-25.17
527	4.793	11.484	-24.83
528	4.598	11.52	-24.77
529	3.309	11.24	-24.97
530	4.074	11.625	-24.72
531	4.805	10.77	-24.73
532	3.973	10.94	-25.45
533	3.994	10.484	-25.22
