Frame	X	Y	Z
213	16.19	-2.225	12.28
214	16.45	-2.436	12.36
215	16.34	-2.31	12.22
216	16.31	-1.801	12.05
217	16.48	-2.086	12.17
218	16.25	-1.662	12.57
219	16.78	-1.227	12.1
220	16.81	-1.771	12.125
221	16.33	-0.986	12.37
222	16.44	-0.98	12.25
223	16.56	-1.601	12.27
224	16.02	-1.815	11.74
225	16.28	-1.829	11.78
226	15.805	-1.667	12.29
227	16.19	-1.532	12.51
228	16.42	-1.633	12.484
229	16.42	-1.822	12.85
230	16.69	-1.168	12.33
231	16.39	-1.21	12.3
232	16.19	-1.689	12.22
233	16.16	-1.493	12.38
234	16.69	-1.374	11.625
235	16.5	-1.486	12.74
236	16.75	-2.094	12.16
237	16.5	-2.2	11.76
238	15.984	-1.978	12.3
239	16.16	-1.531	11.95
240	17.11	-1.483	11.82
241	16.14	-1.738	12.03
242	16.05	-1.977	12.375
243	16.56	-1.541	12.21
244	16.34	-1.561	12.39
245	16.98	-1.265	12.29
246	16.66	-1.231	12.17
247	16.58	-1.235	12.22
248	16.28	-1.35	12.27
249	16.4	-1.562	12.59
250	16.11	-1.842	12.21
251	16.92	-1.42	12.18
252	16.42	-1.854	12.27
253	15.68	-2.207	12.12
254	16.34	-1.194	12.37
255	15.97	-1.564	12.18
256	16.52	-1.159	12.22
257	16.5	-1.417	11.99
258	16.03	-2.17	12.195
259	16.2	-1.251	11.98
260	16.38	-1.801	11.77
261	16.48	-1.425	12.04
262	15.945	-1.242	12.2
263	16.34	-1.225	12.22
264	16.11	-1.474	12.17
265	16.1	-1.597	12.055
266	16.83	-1.072	12.195
267	16.55	-0.754	11.73
268	16.25	-0.733	12.09
269	17.53	-1.258	12.2
270	16.72	-1.38	12.18
271	16.45	-1.499	11.9
272	16.77	-1.101	12.42
273	16.9	-1.32	11.88
274	16.7	-1.067	12.15
275	16.52	-1.537	11.945
276	16.08	-1.442	11.75
277	16.1	-1.83	11.89
278	16.38	-1.783	11.914
279	16.56	-1.517	11.88
280	16.3	-2.03	12.11
281	16.55	-1.85	12.3
282	16.5	-2.195	11.99
283	16.31	-1.935	12.04
284	16.56	-1.656	12.305
285	16.6	-1.852	12.17
286	16.81	-2.258	12.1
287	16.25	-1.775	12.26
288	16.4	-1.963	11.56
289	16.06	-2.262	12.02
290	16.25	-2.076	11.91
291	16.17	-2.076	12.055
292	16.52	-1.54	12.32
293	16.42	-1.98	11.79
294	16.36	-1.555	12.13
295	16.75	-1.664	12.35
296	16.44	-1.411	12.016
297	16.3	-1.315	12.2
298	16.69	-1.79	12.234
299	16.12	-1.405	11.914
300	16.17	-1.756	11.92
301	16.06	-1.559	11.61
302	16.06	-2.0	11.89
303	16.19	-1.741	12.016
304	16.2	-1.934	11.99
305	16.11	-2.145	12.195
306	16.53	-1.932	12.64
307	16.56	-1.336	12.06
308	16.75	-2.379	12.14
309	16.84	-1.562	12.58
310	16.06	-1.618	12.04
311	16.12	-1.681	12.516
312	16.3	-1.289	12.37
313	16.73	-1.285	12.17
314	16.48	-1.216	11.84
315	16.62	-1.391	11.78
316	16.67	-1.583	12.28
317	16.98	-1.611	12.35
318	16.44	-1.911	11.98
319	16.2	-1.692	12.016
320	17.05	-1.583	11.83
321	16.38	-1.184	12.21
322	16.25	-1.583	12.16
323	16.72	-0.976	11.945
324	16.75	-1.157	12.25
325	16.3	-1.675	11.66
326	16.64	-1.271	11.57
327	17.12	-1.52	11.68
328	16.61	-1.546	11.99
329	16.25	-1.549	12.39
330	16.69	-1.744	12.13
331	16.3	-1.341	11.766
332	16.52	-1.64	12.08
333	16.45	-1.412	12.16
334	16.6	-1.673	12.2
335	16.77	-2.742	11.83
336	16.67	-1.623	11.7
337	16.7	-2.066	12.12
338	16.38	-2.139	11.75
339	16.98	-1.649	12.02
340	17.16	-1.822	12.414
341	16.64	-1.249	11.97
342	16.8	-1.617	12.49
343	16.17	-1.244	11.95
344	16.77	-0.866	12.13
345	16.38	-1.811	12.25
346	17.22	-0.479	12.4
347	16.55	-1.197	12.016
348	16.52	-1.21	12.29
349	16.4	-1.143	12.125
350	16.98	-0.658	11.92
351	16.5	-0.728	12.336
352	16.2	-0.612	11.62
353	16.95	0.039	11.53
354	16.11	-0.691	11.38
355	16.16	-1.183	11.25
356	16.2	-0.951	11.29
357	16.64	-1.293	11.414
358	16.66	-1.283	11.86
359	16.33	-1.122	11.86
360	16.4	-0.725	11.41
361	16.56	-0.107	11.2
362	15.914	-1.28	11.945
363	17.05	-0.943	12.46
364	16.2	-0.7	12.57
365	16.78	-0.581	11.72
366	16.61	-0.415	11.734
367	16.66	-0.616	12.07
368	16.33	-0.468	11.586
369	16.89	-0.946	11.87
370	16.75	-0.616	11.695
371	17.19	-0.885	11.56
372	16.66	0.068	11.35
373	16.98	-0.722	11.36
374	16.53	-0.717	11.81
375	16.94	-1.158	11.97
376	16.89	-1.191	11.695
377	16.84	-1.188	11.97
378	16.33	-1.3	12.016
379	16.94	-0.496	12.234
380	16.72	-0.91	11.89
381	16.78	-0.922	11.73
382	16.4	-1.194	11.98
383	16.7	-1.451	12.06
384	16.19	-0.682	11.77
385	16.8	-0.806	11.87
386	16.17	-1.105	11.625
387	16.03	-1.427	11.766
388	16.05	-1.183	11.984
389	16.4	-1.032	12.03
390	16.8	-0.722	11.65
391	16.67	-0.758	12.055
392	16.19	-1.221	11.65
393	16.14	-1.093	11.73
394	16.22	-1.182	11.63
395	16.2	-1.116	11.97
396	16.14	-1.244	11.62
397	15.85	-1.3	11.64
398	16.11	-1.953	12.02
399	15.92	-1.405	11.625
400	15.84	-1.461	11.81
401	15.91	-1.564	11.6
402	16.06	-1.127	11.734
403	16.2	-1.98	11.266
404	15.83	-1.507	11.34
405	16.45	-1.436	11.19
406	16.6	-1.5	11.83
407	16.69	-1.46	11.27
408	16.53	-1.461	11.67
409	16.2	-1.62	11.73
410	16.05	-1.259	11.734
411	16.86	-0.54	11.445
412	16.53	-0.776	11.15
413	16.39	-1.383	11.53
414	16.44	-2.299	11.83
415	16.34	-1.208	11.83
416	16.28	-1.7	11.17
417	16.73	-1.192	11.65
418	16.06	-2.12	11.71
419	16.3	-2.63	11.59
420	16.6	-1.815	11.54
421	16.17	-1.203	11.88
422	16.67	-1.382	11.49
423	16.27	-1.367	11.695
424	16.33	-1.207	11.69
425	16.6	-1.037	11.734
426	16.1	-1.49	12.13
427	16.53	-1.613	11.61
428	16.31	-1.135	11.93
429	15.95	-1.752	11.72
430	16.11	-1.851	11.78
431	16.34	-1.176	11.68
432	16.61	-1.37	11.52
433	16.52	-1.72	11.91
434	16.25	-1.357	11.84
435	16.39	-1.45	11.555
436	16.06	-1.77	11.61
437	16.16	-2.299	12.11
438	16.55	-1.747	12.07
439	16.39	-1.234	12.13
440	16.33	-1.31	11.98
441	16.55	-0.729	11.76
442	16.73	-1.044	11.75
443	16.31	-2.062	11.84
444	16.56	-1.314	11.86
445	16.31	-1.601	11.88
446	16.58	-1.226	11.875
447	17.02	-1.078	11.47
448	16.03	-0.896	11.67
449	16.3	-1.639	11.57
450	16.62	-0.864	11.76
451	16.27	-0.92	11.42
452	16.2	-1.504	12.016
453	16.28	-1.521	11.94
454	16.52	-1.317	11.586
455	16.4	-1.068	11.81
456	16.45	-1.295	11.766
457	16.45	-1.184	11.74
458	16.25	-1.747	12.06
459	16.47	-1.553	11.67
460	16.67	-1.349	11.62
461	16.56	-1.09	11.97
462	16.05	-1.949	11.555
463	16.56	-1.397	11.984
464	16.33	-1.309	11.74
465	15.945	-1.492	11.73
466	16.44	-1.382	12.01
467	16.08	-1.44	11.83
468	16.25	-1.446	11.82
469	15.9	-1.945	11.64
470	16.55	-1.505	11.945
471	16.2	-1.495	11.72
472	16.52	-1.443	12.42
473	16.62	-1.508	11.63
474	16.73	-1.568	11.74
475	16.22	-1.651	12.13
476	16.45	-1.464	11.69
477	16.89	-0.994	11.82
478	16.69	-1.723	11.305
479	15.875	-1.822	11.695
480	16.28	-1.688	11.766
481	16.25	-1.466	11.61
482	17.16	-1.638	11.51
483	16.27	-1.647	11.484
484	16.14	-1.772	11.625
485	16.23	-1.132	11.95
486	16.1	-1.371	11.695
487	16.23	-1.352	11.69
488	16.45	-1.242	11.414
489	16.61	-1.521	11.85
490	16.73	-1.262	12.266
491	16.66	-1.187	11.79
492	16.58	-1.485	11.71
493	17.08	-1.589	12.02
494	16.42	-0.957	11.76
495	16.72	-0.79	11.52
496	17.14	-1.068	11.586
497	16.72	-1.532	11.81
498	16.69	-1.747	11.79
499	16.72	-0.778	11.695
500	16.94	-0.767	11.76
501	16.78	-0.93	11.97
502	17.11	-0.328	11.984
503	16.94	-0.947	11.63
504	16.88	-1.633	11.414
505	16.56	-1.819	11.43
506	17.4	-1.559	12.484
507	16.66	-1.299	11.73
508	16.81	-1.151	12.01
509	16.61	-1.627	11.82
510	16.52	-1.534	11.7
511	16.11	-2.045	12.086
512	16.81	-1.484	11.85
513	16.12	-1.475	11.63
514	16.62	-1.36	11.484
515	16.92	-1.154	11.516
516	16.97	-1.267	11.72
517	16.98	-1.567	11.92
518	16.94	-1.364	11.43
519	16.89	-1.337	11.695
520	16.98	-1.667	11.61
521	16.44	-1.741	11.914
522	16.2	-1.57	11.42
523	16.72	-1.464	11.734
524	16.36	-1.313	12.27
525	16.73	-1.06	11.62
526	16.7	-1.333	11.71
527	17.06	-0.684	11.625
528	16.44	-1.182	11.586
529	16.36	-1.798	11.695
530	16.75	-0.99	11.77
531	16.52	-0.942	11.73
532	17.22	-1.197	12.22
533	16.48	-1.362	11.55
534	16.78	-1.252	11.62
535	15.98	-1.778	11.52
536	16.4	-1.299	11.48
537	16.31	-1.007	12.13
538	16.31	-1.474	11.76
539	16.06	-1.321	11.88
540	16.19	-1.775	11.96
541	15.914	-1.507	12.15
542	16.23	-1.332	11.68
543	16.14	-1.129	11.98
544	16.12	-1.986	12.04
545	16.75	-1.688	11.53
546	16.42	-1.75	11.79
547	16.03	-1.408	11.8
548	16.52	-1.699	11.75
549	16.58	-1.693	11.77
550	16.78	-1.201	12.19
551	16.36	-1.23	12.08
552	16.14	-1.374	12.0
553	16.62	-1.373	11.46
554	16.77	-1.052	11.766
555	16.86	-0.918	11.53
556	16.75	-1.277	12.086
557	16.36	-1.1	11.88
558	16.42	-1.424	11.62
559	16.81	-1.363	12.06
560	16.84	-1.718	11.45
561	16.52	-2.166	11.65
562	16.72	-1.645	11.9
563	16.55	-1.26	11.96
564	16.14	-2.09	12.09
565	15.98	-1.776	11.805
566	16.5	-1.065	11.93
567	16.11	-2.08	11.74
568	16.45	-1.711	11.59
569	15.6	-1.998	11.83
570	16.25	-1.697	11.53
571	15.555	-2.248	11.336
572	16.34	-1.599	11.83
573	15.85	-1.762	11.78
574	16.4	-1.211	11.75
575	16.34	-1.218	12.0
576	15.875	-1.681	11.7
577	16.08	-1.501	11.63
578	16.23	-2.096	11.62
579	16.1	-2.256	11.36
580	15.39	-2.562	11.71
581	16.03	-1.412	11.71
582	15.85	-1.761	11.55
583	15.55	-1.777	11.6
584	16.17	-1.382	11.555
585	16.05	-1.941	11.54
586	15.86	-1.985	11.93
587	15.88	-2.162	11.84
588	15.78	-1.441	11.805
589	16.22	-1.227	11.99
590	15.99	-2.094	11.58
591	16.73	-1.338	11.625
592	16.66	-1.713	11.34
593	16.06	-1.666	11.84
594	16.08	-2.062	11.34
595	16.53	-1.576	11.75
596	15.83	-1.774	11.43
597	16.22	-1.53	11.664
598	16.31	-1.43	11.625
599	15.67	-1.666	11.28
600	15.875	-0.994	12.18
601	16.22	-1.3	11.83
602	15.69	-1.829	11.38
603	16.42	-1.312	11.36
604	16.03	-1.679	11.484
605	16.44	-1.615	11.21
606	16.11	-1.746	11.48
607	16.34	-1.172	11.875
608	16.55	-1.544	11.766
609	16.39	-1.522	11.414
610	16.38	-1.444	11.48
611	16.5	-1.327	11.695
612	16.53	-1.588	11.805
613	16.83	-0.946	11.445
614	16.19	-1.424	11.59
615	16.33	-1.454	11.555
616	16.34	-1.941	11.305
617	16.25	-1.683	11.26
618	16.58	-1.255	11.7
619	16.72	-1.956	11.05
620	16.48	-1.578	11.336
621	15.96	-1.694	11.51
622	16.28	-1.334	11.195
623	16.47	-1.131	11.27
624	16.38	-1.095	11.38
625	16.33	-1.403	11.13
626	16.6	-1.107	11.68
627	16.48	-1.343	11.35
628	16.36	-1.09	11.48
629	16.4	-1.459	11.89
630	16.75	-1.054	11.71
631	16.48	-1.993	11.62
632	16.34	-1.622	11.9
633	15.81	-1.687	11.82
634	15.79	-1.815	11.24
635	16.81	-1.726	11.086
636	16.28	-1.813	11.51
637	16.67	-1.146	10.77
638	16.3	-1.431	11.47
639	16.5	-0.984	11.31
640	16.52	-1.549	11.47
641	16.97	-0.94	11.68
642	16.33	-0.774	11.76
643	16.42	-0.974	11.445
644	16.55	-0.634	11.43
645	16.52	-0.155	11.73
646	16.38	-0.339	11.59
647	16.34	-0.222	11.81
648	16.94	-0.512	11.42
649	15.98	-1.046	11.51
650	15.82	-1.518	11.66
651	16.33	-1.052	11.67
652	16.11	-0.866	11.52
653	16.67	-0.646	11.78
654	16.42	-1.464	11.47
655	15.984	-1.264	11.59
656	15.91	-0.97	11.45
657	16.27	-1.712	11.25
658	16.4	-1.559	11.484
659	16.28	-0.888	11.54
660	16.47	-0.576	11.664
661	16.4	-0.996	11.945
662	16.12	-1.116	11.734
663	16.42	-1.214	11.56
664	16.22	-1.741	11.61
665	16.4	-1.012	11.62
666	16.31	-0.971	11.81
667	16.22	-0.924	12.41
668	16.33	-1.189	11.92
669	15.78	-1.826	11.71
670	15.92	-2.014	11.695
671	15.984	-2.053	11.305
672	16.08	-1.144	11.73
673	16.56	-0.865	11.81
674	15.74	-1.562	11.52
675	15.8	-1.851	11.31
676	15.55	-1.561	11.555
