Frame	X	Y	Z
111	4.703	11.07	-24.64
112	5.195	11.16	-24.88
113	3.635	10.055	-24.97
114	5.54	11.22	-24.23
115	4.34	11.24	-24.19
116	4.316	11.06	-24.08
117	5.246	11.36	-24.34
118	4.242	11.26	-24.56
119	4.023	10.28	-25.11
120	4.363	9.98	-25.05
121	4.668	11.26	-24.0
122	3.254	10.7	-24.56
123	4.99	10.984	-23.8
124	4.01	11.195	-24.45
125	3.654	10.32	-24.14
126	3.85	10.414	-23.84
127	4.176	10.63	-24.22
128	5.07	10.42	-24.27
129	3.672	10.875	-24.53
130	4.754	10.74	-24.0
131	4.133	9.92	-24.6
132	3.492	10.234	-24.52
133	5.414	11.01	-24.06
134	5.0	11.08	-24.28
135	5.125	10.586	-24.55
136	5.246	10.49	-24.2
137	5.53	11.17	-24.4
138	4.05	9.94	-24.44
139	3.998	10.2	-24.38
140	4.51	10.55	-24.11
141	4.246	11.23	-24.17
142	4.39	9.83	-25.03
143	4.016	10.086	-24.66
144	5.59	10.805	-23.88
145	5.383	10.72	-24.38
146	5.188	11.13	-24.22
147	4.664	10.266	-24.31
148	5.363	10.336	-24.61
149	3.857	10.01	-24.64
150	4.61	11.016	-24.67
151	4.227	10.76	-24.19
152	4.777	10.46	-24.64
153	4.246	10.31	-24.19
154	4.746	9.73	-24.5
155	4.85	10.35	-24.2
156	4.39	10.016	-24.11
157	5.207	9.95	-24.53
158	5.94	9.81	-24.6
159	4.887	9.49	-24.39
160	4.312	10.2	-24.06
161	4.574	9.96	-24.42
162	4.914	9.58	-23.95
163	5.562	10.13	-24.25
164	4.297	9.99	-24.72
165	4.812	10.03	-24.34
166	2.805	9.81	-24.45
167	3.445	10.56	-24.23
168	4.324	9.914	-24.58
169	4.64	9.99	-24.02
170	3.678	10.25	-24.12
171	3.395	10.1	-24.34
172	3.832	9.695	-24.23
173	4.74	10.34	-24.84
174	3.99	10.31	-24.14
175	4.715	10.4	-24.36
176	4.336	10.67	-23.97
177	5.01	10.15	-24.61
178	5.125	10.46	-24.31
179	5.312	9.89	-24.44
180	4.363	9.98	-24.45
181	4.02	10.55	-24.23
182	4.24	11.02	-23.94
183	5.44	10.37	-24.53
184	4.73	10.37	-24.17
185	4.953	10.06	-24.23
186	4.69	9.945	-23.75
187	3.54	10.42	-24.06
188	3.79	9.72	-24.39
189	4.957	11.016	-24.17
190	4.85	10.72	-24.03
191	5.336	10.83	-24.02
192	3.312	9.66	-24.34
193	4.14	10.21	-24.77
194	3.848	11.02	-24.4
195	4.355	10.375	-24.25
196	4.67	10.85	-24.16
197	3.521	10.94	-24.39
198	4.184	11.05	-24.56
199	4.84	11.086	-24.19
200	4.965	9.88	-24.38
201	4.926	11.13	-23.89
202	4.387	10.32	-23.73
203	4.676	11.02	-24.05
204	5.207	10.78	-24.06
205	4.008	10.86	-23.61
206	4.027	9.7	-24.1
207	5.797	10.766	-24.62
208	5.902	10.95	-24.3
209	5.215	10.55	-24.34
210	6.477	10.98	-24.2
211	5.28	10.59	-24.7
212	5.6	10.52	-24.38
213	4.555	10.42	-24.89
214	5.523	10.17	-24.98
215	5.145	11.05	-24.12
216	5.184	10.81	-24.83
217	4.547	11.04	-24.48
218	6.105	11.34	-24.78
219	6.527	10.8	-25.03
220	4.625	10.66	-24.8
221	5.676	11.8	-24.31
222	6.03	10.74	-24.11
223	5.223	11.45	-24.02
224	5.926	10.26	-24.69
225	5.66	12.21	-23.95
226	6.613	11.55	-23.78
227	4.906	10.7	-24.44
228	6.473	11.36	-24.25
229	6.04	10.98	-24.58
230	5.08	11.16	-24.47
231	5.266	12.19	-24.38
232	4.453	10.83	-24.5
233	3.992	10.695	-24.61
234	6.117	10.35	-25.31
235	5.652	10.55	-24.69
236	4.895	11.555	-24.56
237	6.848	11.234	-24.08
238	5.51	10.3	-24.64
239	5.023	11.33	-24.12
240	3.994	9.95	-24.7
241	4.688	10.52	-25.06
242	4.18	11.64	-24.55
243	5.11	11.06	-24.69
244	5.336	10.88	-25.16
245	4.645	11.47	-24.98
246	4.914	10.99	-24.81
247	4.46	11.33	-24.44
248	3.846	11.04	-24.53
249	4.113	10.73	-24.86
250	5.09	11.805	-24.4
251	4.01	11.016	-24.45
252	5.777	11.086	-24.73
253	4.902	11.59	-24.17
254	4.84	11.39	-24.55
255	5.13	11.07	-24.66
256	5.703	10.914	-24.52
257	4.816	10.734	-25.25
258	5.15	10.266	-25.6
259	4.09	10.9	-24.06
260	4.695	10.69	-24.66
261	4.637	11.87	-24.25
262	4.457	11.734	-23.89
263	5.875	11.18	-24.36
264	5.652	10.88	-24.88
265	6.18	11.12	-24.28
266	5.95	11.58	-24.27
267	4.81	10.89	-24.19
268	4.574	10.695	-24.73
269	4.55	10.89	-24.67
270	5.62	11.74	-24.39
271	6.605	10.95	-24.64
272	5.09	11.1	-25.08
273	4.484	11.4	-24.62
274	4.527	10.4	-24.92
275	5.82	11.664	-24.73
276	5.938	11.055	-24.36
277	5.53	11.87	-24.22
278	5.035	11.46	-24.42
279	5.164	10.98	-24.47
280	5.64	10.4	-24.44
281	4.562	11.28	-24.69
282	7.4	11.45	-24.42
283	6.508	11.92	-24.08
284	5.746	11.23	-24.25
285	4.62	10.81	-24.8
286	5.613	11.44	-24.14
287	6.094	10.8	-24.66
288	5.09	10.72	-24.8
289	5.195	10.76	-24.56
290	5.527	10.055	-24.58
291	5.867	10.95	-24.81
292	5.99	10.93	-24.77
293	6.137	10.85	-24.73
294	5.04	10.445	-25.11
295	5.453	10.72	-24.8
296	5.773	11.125	-24.66
297	7.086	10.984	-24.67
298	6.36	11.1	-24.86
299	6.312	10.945	-24.73
300	6.38	12.03	-24.45
301	7.02	11.73	-24.14
302	6.387	11.88	-24.6
303	6.188	10.98	-25.05
304	7.246	11.51	-24.53
305	5.625	10.85	-24.38
306	6.934	11.57	-24.16
307	5.992	10.44	-24.83
308	6.043	10.51	-24.25
309	5.35	12.195	-24.16
310	6.676	10.77	-24.77
311	5.86	11.54	-24.08
312	4.844	11.43	-24.11
313	5.844	10.83	-24.14
314	5.816	10.81	-24.45
315	6.844	11.13	-24.02
316	5.855	10.375	-24.92
317	5.652	11.0	-24.25
318	5.332	10.24	-24.86
319	4.855	11.914	-24.53
320	6.242	11.94	-24.02
321	5.613	11.22	-24.31
322	5.43	12.414	-24.34
323	5.566	11.18	-24.23
324	6.562	11.086	-24.3
325	6.336	11.67	-24.16
326	6.906	11.37	-24.47
327	7.188	11.86	-24.11
328	6.98	11.64	-24.61
329	6.703	10.08	-24.92
330	7.61	10.18	-24.72
331	6.18	11.17	-24.42
332	5.555	10.45	-24.97
333	5.414	12.08	-23.83
334	6.324	10.99	-25.14
335	6.0	11.625	-24.27
336	6.816	10.945	-24.69
337	6.41	10.37	-25.12
338	7.21	11.234	-24.86
339	5.523	10.75	-24.77
340	4.934	11.664	-24.47
341	5.727	11.93	-23.94
342	5.61	11.15	-24.22
343	5.47	11.09	-24.83
344	5.676	10.78	-24.58
345	5.664	11.45	-24.1
346	6.098	10.87	-24.42
347	4.395	10.6	-24.73
348	5.547	11.36	-24.67
349	4.902	11.24	-24.72
350	5.836	11.41	-24.4
351	4.293	11.01	-24.83
352	5.754	10.77	-24.69
353	5.516	11.46	-24.69
354	5.848	10.76	-24.81
355	5.387	11.44	-24.67
356	3.697	10.914	-24.58
357	5.387	10.734	-24.83
358	5.13	11.62	-24.98
359	5.668	11.35	-24.3
360	5.777	11.07	-24.83
361	6.83	11.61	-24.02
362	5.355	11.54	-24.47
363	6.383	10.14	-24.75
364	5.527	10.77	-24.39
365	6.094	10.88	-24.75
366	4.984	11.305	-24.56
367	5.887	10.88	-24.98
368	6.023	10.62	-24.98
369	6.254	10.625	-24.62
370	5.598	9.53	-25.47
371	5.812	9.945	-25.45
372	5.453	10.445	-25.27
373	4.48	10.734	-24.98
374	5.332	10.42	-25.17
375	6.773	10.62	-25.08
376	6.246	11.36	-25.03
377	6.504	11.445	-24.45
378	5.574	11.53	-24.58
379	6.76	11.45	-24.38
380	6.047	11.92	-24.72
381	6.543	11.2	-24.6
382	6.273	11.9	-23.7
383	5.37	10.95	-24.19
384	5.883	11.484	-24.23
385	6.02	10.6	-24.55
386	6.117	11.0	-24.27
387	6.05	10.99	-26.25
388	4.348	10.766	-25.25
389	6.273	11.42	-24.25
390	5.746	10.92	-24.02
391	5.71	11.266	-24.5
392	6.117	10.93	-24.83
393	5.848	11.9	-24.56
394	6.88	11.195	-24.69
395	5.496	10.91	-24.64
396	5.5	10.945	-23.94
397	5.305	11.65	-24.39
398	5.18	10.734	-24.53
399	5.54	11.13	-24.92
400	5.953	11.805	-23.98
401	5.598	11.516	-24.22
402	6.59	10.75	-24.19
403	6.254	11.75	-24.5
404	6.46	11.05	-24.83
405	7.414	12.33	-24.4
406	5.633	11.84	-24.6
407	5.41	11.21	-24.62
408	6.406	11.8	-24.19
409	6.29	10.91	-24.73
410	6.73	11.43	-24.38
411	7.547	12.13	-24.27
412	7.465	11.88	-24.27
413	5.953	11.54	-24.25
414	5.3	10.55	-24.73
415	7.24	11.555	-24.84
416	5.875	11.02	-24.28
417	7.008	11.375	-24.64
418	5.867	9.81	-25.02
419	6.32	11.195	-24.53
420	6.37	11.13	-24.47
421	5.863	11.67	-24.39
422	6.57	10.586	-24.7
423	5.812	10.92	-24.28
424	5.535	11.414	-24.42
425	7.57	11.72	-24.25
426	5.15	10.35	-24.8
427	6.42	11.16	-24.48
428	5.527	11.664	-23.92
429	4.586	11.79	-24.31
430	5.527	11.305	-24.53
431	5.742	11.234	-24.56
432	6.355	11.0	-24.2
433	5.965	10.92	-24.62
434	5.613	10.61	-24.94
435	6.086	10.74	-24.61
436	6.934	11.41	-24.56
437	6.152	10.37	-24.92
438	6.15	11.04	-24.27
439	6.516	11.99	-24.42
440	5.027	10.59	-24.75
441	5.742	11.19	-24.83
442	7.773	12.43	-24.52
443	6.133	11.31	-24.81
444	4.156	11.29	-24.77
445	6.477	11.31	-24.16
446	6.2	12.02	-24.75
447	6.902	11.29	-24.84
448	5.617	11.51	-24.88
449	6.203	10.92	-25.08
450	5.04	11.44	-24.78
451	6.67	11.84	-24.61
452	4.984	11.23	-24.42
453	5.77	10.6	-25.03
454	6.1	10.17	-25.1
455	5.62	11.234	-24.4
456	6.984	10.69	-25.05
457	6.07	11.49	-24.38
458	7.34	11.805	-24.47
459	4.41	10.49	-25.06
460	6.51	12.35	-24.77
461	6.95	11.54	-25.03
462	5.855	11.086	-24.4
463	4.71	11.266	-24.2
464	5.81	11.11	-24.75
465	5.156	11.11	-24.14
466	5.727	12.14	-24.22
467	6.453	10.88	-24.52
Average	5.223	10.94	-24.61
