Frame	X	Y	Z
1	inf	62.97	57.22
2	inf	62.28	56.8
3	inf	62.4	57.06
4	inf	62.84	57.03
5	inf	62.75	56.8
6	inf	61.94	57.03
7	inf	62.2	56.7
8	inf	62.56	56.2
9	inf	63.3	57.0
10	inf	63.3	56.7
11	inf	63.03	56.72
12	inf	64.1	57.44
13	inf	63.12	57.62
14	inf	63.75	57.72
15	inf	63.94	57.3
16	inf	62.72	57.2
17	inf	63.22	57.47
18	inf	63.12	57.75
19	inf	62.84	57.9
20	inf	62.72	57.44
21	inf	63.25	56.78
22	inf	62.7	57.84
23	inf	62.78	57.62
24	inf	61.9	56.84
25	inf	62.3	56.88
26	inf	63.06	57.84
27	inf	62.34	56.97
28	inf	62.38	57.28
29	inf	62.38	56.97
30	inf	62.47	57.47
31	inf	62.34	57.2
32	inf	63.16	57.22
33	inf	63.03	57.44
34	inf	62.94	58.12
35	inf	64.2	58.56
36	inf	63.25	57.47
37	inf	62.97	57.7
38	inf	63.28	57.1
39	inf	62.4	57.5
40	inf	63.25	57.94
41	inf	63.0	57.4
42	inf	63.0	57.84
43	inf	64.1	57.62
44	inf	63.7	57.97
45	inf	63.38	57.16
46	inf	63.2	57.97
47	inf	64.1	57.94
48	inf	63.72	58.12
49	inf	63.5	58.4
50	inf	63.53	57.38
51	inf	63.7	57.94
52	inf	63.6	57.7
53	inf	63.3	57.9
54	inf	63.66	58.2
55	inf	63.97	58.12
56	inf	63.6	57.78
57	inf	63.22	57.97
58	inf	63.44	57.84
59	inf	63.2	58.1
60	inf	63.28	57.62
61	inf	63.47	58.03
62	inf	63.4	57.44
63	inf	63.1	58.03
64	inf	63.38	58.56
65	inf	63.88	58.28
66	inf	63.3	58.06
67	inf	63.8	58.56
68	inf	64.0	58.16
69	inf	63.78	58.25
70	inf	64.25	57.97
71	inf	63.6	58.1
72	inf	63.03	57.8
73	inf	63.7	58.12
74	inf	63.7	58.38
75	inf	63.75	58.28
76	inf	63.94	58.28
77	inf	63.6	57.34
78	inf	63.25	57.8
79	inf	63.53	57.8
80	inf	63.12	58.2
81	inf	62.84	58.1
82	inf	63.22	57.47
83	inf	63.0	57.78
84	inf	63.53	57.47
85	inf	63.6	57.47
86	inf	63.75	58.06
87	inf	63.7	57.75
88	inf	62.72	57.12
89	inf	62.97	57.25
90	inf	63.25	56.53
91	inf	62.9	57.4
92	inf	63.44	57.53
93	inf	62.47	56.5
94	inf	63.56	57.47
95	inf	63.28	57.38
96	inf	63.16	57.44
97	inf	63.1	57.4
98	inf	63.1	57.38
99	inf	63.2	57.97
100	inf	62.84	57.72
Average	inf	63.22	57.6
