Frame	X	Y	Z
1	inf	62.47	inf
2	inf	62.72	inf
3	inf	61.25	inf
4	inf	61.47	inf
5	inf	61.22	inf
6	inf	61.7	inf
7	inf	61.72	inf
8	inf	61.6	inf
9	inf	61.7	inf
10	inf	61.62	inf
11	inf	61.84	inf
12	inf	61.6	inf
13	inf	61.78	inf
14	inf	61.53	inf
15	inf	61.8	inf
16	inf	61.8	inf
17	inf	61.7	inf
18	inf	61.7	inf
19	inf	61.38	inf
20	inf	61.78	inf
21	inf	61.72	inf
22	inf	61.38	inf
23	inf	61.56	inf
24	inf	61.72	inf
25	inf	61.66	inf
26	inf	61.53	inf
27	inf	61.72	inf
28	inf	62.03	inf
29	inf	62.03	inf
30	inf	62.03	inf
31	inf	62.3	inf
32	inf	61.94	inf
33	inf	61.94	inf
34	inf	61.66	inf
35	inf	62.1	inf
36	inf	61.75	inf
37	inf	61.84	inf
38	inf	62.1	inf
39	inf	61.72	inf
40	inf	61.6	inf
41	inf	61.1	inf
42	inf	62.34	inf
43	inf	62.4	inf
44	inf	62.47	inf
45	inf	62.03	inf
46	inf	62.3	inf
47	inf	61.88	inf
48	inf	62.06	inf
49	inf	62.72	inf
50	inf	63.1	inf
51	inf	62.88	inf
52	inf	63.28	inf
53	inf	63.2	inf
54	inf	62.38	inf
55	inf	62.62	inf
56	inf	63.06	inf
57	inf	62.78	inf
58	inf	63.0	inf
59	inf	62.16	inf
60	inf	61.9	inf
61	inf	62.62	inf
62	inf	63.2	inf
63	inf	63.1	inf
64	inf	63.44	inf
65	inf	62.5	inf
66	inf	62.44	inf
67	inf	62.4	inf
68	inf	62.8	inf
69	inf	62.25	inf
70	inf	63.1	inf
71	inf	62.78	inf
72	inf	62.72	inf
73	inf	62.94	inf
74	inf	62.25	inf
75	inf	62.38	inf
76	inf	62.9	inf
77	inf	62.47	inf
78	inf	62.06	inf
79	inf	62.16	inf
80	inf	62.1	inf
81	inf	62.72	inf
82	inf	62.47	inf
83	inf	62.66	inf
84	inf	62.62	inf
85	inf	62.66	inf
86	inf	62.47	inf
87	inf	63.1	inf
88	inf	62.6	inf
89	inf	63.16	inf
90	inf	62.75	inf
91	inf	62.94	inf
92	inf	62.47	inf
93	inf	62.7	inf
94	inf	62.3	inf
95	inf	62.75	inf
96	inf	62.72	inf
97	inf	62.44	inf
98	inf	62.5	inf
99	inf	62.38	inf
100	inf	62.5	inf
Average	inf	62.25	inf
