Frame	X	Y	Z
1	49.8	59.1	56.9
2	48.84	58.94	56.6
3	49.3	57.97	56.7
4	50.66	59.03	56.1
5	50.25	58.75	56.12
6	50.7	58.97	56.25
7	50.47	58.44	56.44
8	50.78	59.12	56.62
9	50.88	58.62	56.34
10	49.78	59.75	57.66
11	50.7	60.0	56.9
12	50.12	58.88	56.72
13	50.12	59.22	57.16
14	49.75	60.0	57.12
15	50.88	60.2	56.75
16	50.6	59.94	56.78
17	50.38	60.75	56.84
18	50.44	60.16	56.97
19	50.72	59.12	56.28
20	50.6	60.38	56.3
21	50.12	60.47	57.06
22	49.97	60.56	57.12
23	50.06	60.72	56.44
24	50.25	59.78	56.7
25	51.4	60.16	55.62
26	50.12	59.94	56.47
27	49.78	59.47	57.2
28	50.56	60.6	56.56
29	50.47	60.38	56.53
30	50.47	60.84	56.78
31	50.47	60.9	55.97
32	50.78	60.1	56.3
33	50.34	59.0	56.34
34	50.47	59.3	55.8
35	51.06	59.9	56.16
36	51.0	58.53	55.3
37	50.4	60.47	56.06
38	49.88	60.75	57.06
39	50.1	60.7	56.62
40	49.88	60.9	56.9
41	51.1	60.12	56.7
42	50.97	59.56	56.38
43	51.25	59.53	56.16
44	50.6	60.2	55.97
45	51.2	59.9	55.94
46	49.6	59.72	56.78
47	51.88	60.38	55.28
48	50.66	60.6	56.2
49	50.7	60.38	56.3
50	50.75	60.2	55.97
51	50.56	61.03	56.5
52	50.06	60.62	57.28
53	49.97	59.78	57.25
54	50.8	60.06	56.12
55	50.75	60.94	55.8
56	50.16	59.94	54.75
57	51.16	58.12	55.66
58	50.7	58.22	55.94
59	50.94	58.97	55.78
60	50.94	59.47	56.44
61	50.16	59.28	56.62
62	51.44	59.6	55.72
63	50.47	58.97	56.25
64	49.9	59.3	57.0
65	50.16	59.66	56.22
66	50.72	59.1	56.03
67	50.56	58.9	56.0
68	50.62	58.7	56.06
69	50.53	59.56	56.03
70	50.4	58.94	56.47
71	50.53	60.25	56.38
72	50.47	59.78	56.22
73	50.1	59.47	56.47
74	50.56	59.62	56.4
75	49.84	59.53	56.62
76	50.9	60.2	56.03
77	50.38	59.5	56.5
78	50.12	60.7	56.7
79	50.34	60.6	56.16
80	49.8	59.44	56.6
81	49.6	59.3	57.62
82	50.25	60.0	56.9
83	50.03	60.22	57.4
84	50.84	59.8	56.34
85	49.7	60.03	57.22
86	49.97	60.03	57.34
87	50.7	60.56	56.84
88	50.25	61.0	57.1
89	49.72	60.9	57.88
90	50.44	60.84	56.7
91	50.94	60.62	56.6
92	50.53	60.38	56.88
93	50.75	60.72	56.72
94	50.9	59.84	55.97
95	50.28	61.16	56.84
96	50.12	60.47	57.34
97	49.66	60.03	57.12
98	50.2	60.12	56.7
99	50.2	60.97	57.03
100	50.2	60.9	57.06
Average	50.4	59.88	56.53
