Frame	X	Y	Z
1	inf	48.75	inf
2	inf	48.25	inf
3	inf	48.6	inf
4	inf	48.4	inf
5	inf	48.47	inf
6	inf	48.84	inf
7	inf	48.5	inf
8	inf	48.3	inf
9	inf	48.75	inf
10	inf	48.78	inf
11	inf	48.72	inf
12	inf	49.16	inf
13	inf	48.28	inf
14	inf	49.1	inf
15	inf	48.25	inf
16	inf	48.47	inf
17	inf	48.56	inf
18	inf	48.28	inf
19	inf	48.9	inf
20	inf	48.4	inf
21	inf	48.78	inf
22	inf	49.03	inf
23	inf	48.7	inf
24	inf	48.72	inf
25	inf	48.38	inf
26	inf	48.53	inf
27	inf	48.44	inf
28	inf	48.4	inf
29	inf	48.8	inf
30	inf	48.62	inf
31	inf	49.3	inf
32	inf	49.16	inf
33	inf	48.84	inf
34	inf	48.8	inf
35	inf	48.5	inf
36	inf	48.72	inf
37	inf	48.94	inf
38	inf	48.3	inf
39	inf	48.78	inf
40	inf	49.0	inf
41	inf	48.8	inf
42	inf	48.3	inf
43	inf	48.62	inf
44	inf	48.5	inf
45	inf	49.34	inf
46	inf	48.97	inf
47	inf	49.25	inf
48	inf	48.7	inf
49	inf	48.6	inf
50	inf	49.2	inf
51	inf	49.2	inf
52	inf	49.06	inf
53	inf	49.44	inf
54	inf	49.0	inf
55	inf	49.16	inf
56	inf	48.9	inf
57	inf	49.2	inf
58	inf	48.62	inf
59	inf	49.12	inf
60	inf	48.75	inf
61	inf	48.44	inf
62	inf	48.34	inf
63	inf	48.7	inf
64	inf	48.7	inf
65	inf	49.22	inf
66	inf	49.3	inf
67	inf	48.97	inf
68	inf	49.34	inf
69	inf	49.06	inf
70	inf	48.6	inf
71	inf	49.22	inf
72	inf	49.28	inf
73	inf	48.97	inf
74	inf	48.94	inf
75	inf	48.9	inf
76	inf	49.7	inf
77	inf	48.9	inf
78	inf	49.28	inf
79	inf	48.7	inf
80	inf	49.06	inf
81	inf	49.8	inf
82	inf	49.62	inf
83	inf	48.94	inf
84	inf	48.9	inf
85	inf	48.97	inf
86	inf	49.12	inf
87	inf	48.7	inf
88	inf	48.6	inf
89	inf	48.84	inf
90	inf	48.8	inf
91	inf	48.7	inf
92	inf	48.72	inf
93	inf	48.7	inf
94	inf	48.94	inf
95	inf	48.94	inf
96	inf	48.7	inf
97	inf	48.94	inf
98	inf	49.03	inf
99	inf	49.1	inf
100	inf	49.12	inf
Average	inf	48.84	inf
