Frame	X	Y	Z
1	52.44	47.75	65.5
2	52.25	47.25	inf
3	51.75	48.38	inf
4	52.4	48.28	inf
5	52.53	48.38	inf
6	51.78	48.0	inf
7	52.4	47.56	65.4
8	52.1	47.84	65.44
9	52.34	47.88	65.5
10	51.88	47.66	inf
11	52.25	47.4	inf
12	51.88	48.1	inf
13	52.44	48.12	inf
14	52.56	48.2	65.4
15	51.88	47.53	inf
16	51.53	47.88	65.5
17	51.9	47.22	inf
18	51.88	47.5	inf
19	51.78	47.97	inf
20	52.1	48.1	inf
21	51.78	48.7	inf
22	51.9	48.28	inf
23	52.06	48.06	inf
24	52.3	48.25	inf
25	51.8	48.2	inf
26	52.28	48.22	inf
27	52.22	47.72	inf
28	51.9	48.12	inf
29	52.06	48.53	inf
30	52.06	48.5	inf
31	52.22	48.25	inf
32	51.84	48.38	inf
33	52.22	48.25	inf
34	52.38	48.0	inf
35	52.38	47.7	inf
36	51.94	48.53	inf
37	51.62	48.22	inf
38	51.47	48.25	inf
39	51.75	47.84	inf
40	51.72	47.78	inf
41	51.47	47.56	inf
42	51.22	48.2	inf
43	51.3	47.78	inf
44	51.3	47.78	inf
45	51.12	48.6	inf
46	51.28	48.38	inf
47	51.2	48.03	inf
48	50.88	47.3	inf
49	51.03	47.5	inf
50	50.7	47.7	inf
51	51.06	48.0	inf
52	50.75	48.47	inf
53	50.78	48.2	inf
54	51.1	48.03	inf
55	50.8	48.22	inf
56	50.75	48.62	inf
57	51.75	47.9	inf
58	51.3	48.16	inf
59	50.66	47.56	inf
60	51.25	47.38	inf
61	51.62	47.66	inf
62	51.44	47.66	inf
63	51.5	48.5	inf
64	51.22	47.78	inf
65	51.3	47.56	inf
66	50.97	48.28	inf
67	51.25	48.7	inf
68	51.6	48.75	inf
69	51.5	49.1	inf
70	51.03	48.6	inf
71	51.22	49.38	inf
72	50.12	49.47	inf
73	50.34	49.97	inf
74	50.3	50.03	inf
75	49.97	49.5	inf
76	49.62	49.3	inf
77	49.75	49.28	inf
78	49.88	49.38	inf
79	50.06	49.25	inf
80	50.97	49.3	inf
81	50.78	48.75	inf
82	50.66	48.53	inf
83	50.6	48.5	inf
84	50.9	48.25	inf
85	50.97	48.22	inf
86	50.97	48.88	inf
87	50.94	48.3	inf
88	51.62	47.84	inf
89	50.94	48.56	inf
90	50.88	48.47	inf
91	51.44	48.53	inf
92	49.97	49.25	inf
93	50.44	48.97	inf
94	51.0	48.03	inf
95	50.88	48.0	inf
96	51.1	48.12	inf
97	50.44	48.5	inf
98	50.47	48.56	inf
99	50.06	48.9	inf
100	50.25	48.84	inf
Average	51.3	48.28	inf
