Frame	X	Y	Z
1	inf	43.0	inf
2	inf	42.94	inf
3	inf	43.12	inf
4	inf	43.06	inf
5	inf	43.25	inf
6	inf	43.2	inf
7	inf	43.16	inf
8	inf	43.06	inf
9	inf	43.1	inf
10	inf	43.12	inf
11	inf	43.22	inf
12	inf	43.28	inf
13	inf	43.88	inf
14	inf	43.56	inf
15	inf	43.2	inf
16	inf	43.6	inf
17	inf	43.3	inf
18	inf	43.4	inf
19	inf	43.75	inf
20	inf	43.47	inf
21	inf	43.72	inf
22	inf	43.3	inf
23	inf	43.5	inf
24	inf	43.3	inf
25	inf	43.5	inf
26	inf	43.44	inf
27	inf	43.5	inf
28	inf	43.6	inf
29	inf	43.7	inf
30	inf	44.03	inf
31	inf	43.38	inf
32	inf	43.75	inf
33	inf	43.4	inf
34	inf	43.72	inf
35	inf	43.56	inf
36	inf	43.44	inf
37	inf	42.84	inf
38	inf	43.2	inf
39	inf	43.25	inf
40	inf	43.3	inf
41	inf	43.16	inf
42	inf	43.22	inf
43	inf	43.12	inf
44	inf	43.0	inf
45	inf	43.84	inf
46	inf	43.3	inf
47	inf	43.7	inf
48	inf	43.12	inf
49	inf	43.3	inf
50	inf	43.44	inf
51	inf	43.22	inf
52	inf	43.66	inf
53	inf	43.78	inf
54	inf	43.72	inf
55	inf	43.6	inf
56	inf	43.72	inf
57	inf	43.47	inf
58	inf	43.22	inf
59	inf	43.3	inf
60	inf	43.3	inf
61	inf	43.44	inf
62	inf	43.4	inf
63	inf	43.66	inf
64	inf	43.2	inf
65	inf	43.06	inf
66	inf	43.7	inf
67	inf	43.16	inf
68	inf	43.66	inf
69	inf	43.78	inf
70	inf	43.38	inf
71	inf	43.6	inf
72	inf	43.12	inf
73	inf	44.28	inf
74	inf	43.7	inf
75	inf	43.38	inf
76	inf	43.28	inf
77	inf	43.28	inf
78	inf	43.56	inf
79	inf	43.4	inf
80	inf	43.1	inf
81	inf	43.2	inf
82	inf	42.9	inf
83	inf	43.2	inf
84	inf	43.12	inf
85	inf	43.75	inf
86	inf	43.3	inf
87	inf	43.88	inf
88	inf	43.38	inf
89	inf	43.6	inf
90	inf	43.56	inf
91	inf	43.38	inf
92	inf	43.44	inf
93	inf	43.3	inf
94	inf	43.62	inf
95	inf	43.84	inf
96	inf	43.28	inf
97	inf	43.38	inf
98	inf	44.03	inf
99	inf	43.56	inf
100	inf	44.03	inf
Average	inf	43.44	inf
