Frame	X	Y	Z
1	55.78	35.12	57.03
2	54.88	36.7	56.97
3	54.75	36.78	57.47
4	55.06	36.25	57.4
5	55.53	35.5	57.4
6	54.75	35.1	57.4
7	55.6	34.3	57.22
8	55.16	35.3	56.78
9	55.9	36.2	56.5
10	55.5	36.7	56.06
11	58.1	36.47	55.8
12	56.12	38.88	55.4
13	55.72	37.0	56.3
14	55.53	36.25	56.7
15	55.6	34.4	58.66
16	55.66	34.62	58.3
17	56.3	36.1	56.5
18	55.72	36.06	57.78
19	57.12	35.3	57.62
20	55.62	36.16	58.53
21	57.28	37.25	58.28
22	56.7	36.25	59.28
23	56.5	35.6	59.2
24	57.16	35.5	58.75
25	56.1	35.22	59.5
26	56.62	36.88	58.75
27	57.47	35.5	58.25
28	56.84	37.28	58.62
29	56.34	36.34	58.53
30	55.88	36.84	59.2
31	56.12	36.78	59.0
32	56.47	36.3	59.53
33	56.2	36.12	59.3
34	56.03	35.47	58.53
35	57.44	36.03	58.56
36	56.5	36.03	59.6
37	57.06	36.88	59.4
38	56.8	35.62	59.5
39	56.62	36.2	59.56
40	55.8	35.94	59.78
41	56.94	35.84	59.56
42	56.28	36.0	59.56
43	57.44	36.34	59.12
44	56.3	36.3	59.2
45	56.0	36.7	59.03
46	56.28	36.7	59.2
47	55.4	36.7	59.44
48	56.12	36.12	59.8
49	57.16	36.0	59.44
50	55.72	36.1	59.66
51	56.56	36.7	58.56
52	56.38	37.16	58.88
53	55.97	36.56	59.5
54	55.9	36.1	59.38
55	56.34	36.28	58.66
56	56.25	36.44	59.3
57	57.3	35.97	59.5
58	57.66	36.72	59.28
59	56.38	36.75	58.97
60	56.97	35.94	59.6
61	57.22	36.9	58.7
62	55.7	36.4	58.75
63	56.5	36.62	59.1
64	57.03	36.6	59.03
65	56.78	36.25	59.03
66	56.3	35.78	59.56
67	56.34	34.16	59.7
68	56.1	35.16	58.97
69	56.25	35.5	58.8
70	55.84	35.25	59.0
71	56.7	36.06	58.75
72	56.78	35.94	58.38
73	56.94	35.25	59.12
74	57.62	34.78	58.88
75	56.47	34.84	59.1
76	56.84	35.8	58.72
77	57.25	35.25	58.72
78	56.6	34.7	58.84
79	56.34	35.12	58.53
80	56.2	34.5	59.12
81	55.5	35.6	59.2
82	55.53	36.03	58.25
83	55.53	36.0	58.7
84	56.2	35.44	59.8
85	55.88	35.78	59.88
86	56.06	35.28	60.12
87	56.2	34.97	58.6
88	56.47	35.6	59.47
89	56.22	36.78	59.22
90	55.28	35.22	59.44
91	56.8	35.16	59.53
92	56.6	34.75	58.97
93	56.4	34.5	59.8
94	57.25	35.72	59.22
95	56.78	34.94	59.1
96	56.7	35.3	59.56
97	56.47	35.97	59.0
98	55.62	35.5	59.5
99	56.06	35.3	59.25
100	55.75	35.25	59.66
Average	56.3	35.9	58.75
