Frame	X	Y	Z
1	59.16	52.06	inf
2	59.5	51.88	inf
3	59.28	52.56	inf
4	59.53	51.75	inf
5	60.03	51.47	inf
6	57.38	52.7	inf
7	58.12	51.66	inf
8	58.38	51.1	inf
9	58.84	52.72	inf
10	58.97	53.06	inf
11	58.56	53.4	inf
12	59.56	52.84	inf
13	58.8	53.47	inf
14	57.94	54.56	inf
15	59.16	51.56	inf
16	60.06	52.1	inf
17	60.1	53.16	inf
18	59.22	52.94	inf
19	59.28	52.9	inf
20	59.3	52.22	inf
21	57.94	52.44	inf
22	57.6	53.72	inf
23	58.25	52.94	inf
24	58.94	52.56	inf
25	57.97	52.5	inf
26	58.47	52.28	inf
27	57.38	52.94	inf
28	57.5	53.62	inf
29	56.1	52.06	inf
30	56.4	51.44	inf
31	57.4	52.34	inf
32	56.06	53.53	inf
33	56.94	52.62	inf
34	56.38	53.4	inf
35	56.25	53.4	inf
36	56.5	53.25	inf
37	57.78	53.44	inf
38	56.75	53.22	inf
39	57.16	52.3	inf
40	57.03	52.03	inf
41	56.97	52.4	inf
42	56.84	53.56	inf
43	56.8	53.44	inf
44	56.47	54.25	inf
45	56.88	53.94	inf
46	57.4	53.44	inf
47	56.22	53.78	inf
48	56.56	53.12	inf
49	58.66	52.84	inf
50	56.7	52.28	inf
51	57.22	52.38	inf
52	56.25	53.38	inf
53	56.25	52.84	inf
54	56.25	54.34	inf
55	56.3	53.28	inf
56	56.72	52.5	inf
57	55.66	51.94	inf
58	55.5	51.97	inf
59	55.88	52.88	inf
60	56.47	52.56	inf
61	56.47	53.16	inf
62	56.06	52.6	inf
63	57.03	53.3	inf
64	57.0	53.03	inf
65	55.84	53.94	inf
66	57.0	52.47	inf
67	56.72	52.7	inf
68	56.88	52.62	inf
69	55.9	54.16	inf
70	55.28	53.1	inf
71	55.22	52.16	inf
72	56.1	52.56	inf
73	57.16	52.34	inf
74	57.06	53.28	inf
75	57.12	52.62	inf
76	55.84	53.47	inf
77	56.62	53.12	inf
78	56.38	52.06	inf
79	55.94	53.12	inf
80	56.3	55.28	inf
81	56.44	55.3	inf
82	56.22	55.12	inf
83	56.7	54.4	inf
84	57.56	54.2	inf
85	57.16	52.5	inf
86	57.03	53.0	inf
87	57.38	52.12	inf
88	57.3	51.94	inf
89	56.72	53.38	inf
90	56.38	53.4	inf
91	56.56	54.03	inf
92	56.1	53.28	inf
93	55.16	53.78	inf
94	54.75	54.2	inf
95	54.56	52.88	inf
96	55.4	52.97	inf
97	55.44	52.78	inf
98	55.8	53.56	inf
99	56.34	51.62	inf
100	56.62	52.6	inf
Average	57.12	52.97	inf
