Frame	X	Y	Z
1	inf	43.97	inf
2	inf	44.1	inf
3	inf	44.22	inf
4	inf	43.88	inf
5	inf	44.3	inf
6	inf	44.4	inf
7	inf	44.38	inf
8	inf	44.53	inf
9	inf	44.4	inf
10	inf	44.28	inf
11	inf	44.12	inf
12	inf	44.03	inf
13	inf	44.2	inf
14	inf	44.1	inf
15	inf	44.5	inf
16	inf	44.34	inf
17	inf	44.34	inf
18	inf	44.34	inf
19	inf	44.3	inf
20	inf	44.53	inf
21	inf	44.16	inf
22	inf	44.53	inf
23	inf	44.3	inf
24	inf	44.38	inf
25	inf	44.4	inf
26	inf	44.7	inf
27	inf	44.75	inf
28	inf	44.56	inf
29	inf	44.2	inf
30	inf	44.47	inf
31	inf	44.34	inf
32	inf	44.2	inf
33	inf	44.03	inf
34	inf	44.38	inf
35	inf	44.3	inf
36	inf	44.06	inf
37	inf	43.97	inf
38	inf	44.6	inf
39	inf	44.72	inf
40	inf	44.7	inf
41	inf	44.38	inf
42	inf	44.9	inf
43	inf	44.9	inf
44	inf	44.44	inf
45	inf	44.12	inf
46	inf	44.06	inf
47	inf	44.0	inf
48	inf	44.4	inf
49	inf	44.5	inf
50	inf	44.3	inf
51	inf	44.72	inf
52	inf	44.62	inf
53	inf	44.84	inf
54	inf	44.22	inf
55	inf	44.4	inf
56	inf	44.9	inf
57	inf	44.97	inf
58	inf	44.75	inf
59	inf	44.47	inf
60	inf	44.38	inf
61	inf	45.03	inf
62	inf	44.47	inf
63	inf	43.97	inf
64	inf	44.3	inf
65	inf	44.44	inf
66	inf	44.94	inf
67	inf	44.56	inf
68	inf	44.7	inf
69	inf	44.4	inf
70	inf	44.34	inf
71	inf	44.56	inf
72	inf	44.78	inf
73	inf	44.47	inf
74	inf	44.5	inf
75	inf	44.97	inf
76	inf	45.16	inf
77	inf	44.38	inf
78	inf	44.62	inf
79	inf	44.44	inf
80	inf	44.78	inf
81	inf	44.8	inf
82	inf	45.03	inf
83	inf	44.88	inf
84	inf	44.78	inf
85	inf	44.2	inf
86	inf	44.75	inf
87	inf	44.88	inf
88	inf	45.16	inf
89	inf	44.78	inf
90	inf	45.03	inf
91	inf	44.94	inf
92	inf	45.28	inf
93	inf	44.75	inf
94	inf	44.7	inf
95	inf	45.03	inf
96	inf	44.62	inf
97	inf	44.62	inf
98	inf	44.47	inf
99	inf	44.84	inf
100	inf	44.38	inf
Average	inf	44.5	inf
